source_group_id,split,relation,donor_group_id,r_o,r_s,answer_norm_equal
9acc8a858b0d70a247d93a70cd39b7ceed240967feaa750895bf4d913a06b57d,train,capital of,73dca5a023cc2d6a360cff2b0604bbe8f2313bedda3f9ae6dee3571c359cb9d6,Habsburg Monarchy,Sala Municipality,False
9ad58045a79ff8a11bb0b7b3b1ea954a51f2bdaacbdf72927ce18b1c2f5d3a82,train,capital of,0f00ab4df8553a7872c6643d3c655bdf60ee550ba2fe0d503ee2c6cddfb5f9fa,Spanish Netherlands,French Community of Belgium,False
9b3fa06a74900ba199b26461242bc0e2804525f8bece4ef6dbfa09d3b2dcbfba,train,capital of,0f00ab4df8553a7872c6643d3c655bdf60ee550ba2fe0d503ee2c6cddfb5f9fa,Philippines,French Community of Belgium,False
9ba2cee2af23d0adb05ae83ea14871e93af632627c32153494a609a61e459843,train,capital of,617d1e02d34db45902e5b1596a9517ceac080c3a8add86ae8dafe45d8dd125e9,Maryland County,European Union,False
9c070e2916ce671ecd085bbd60e74cc709e1eb9a9e258cf76ad774ebb8e7b3ff,train,capital of,f5116d9e45384bddd4afc1325c3234a5a081b582fc1d1083fc2eb337ee4eef8a,Armenian Kingdom of Cilicia,Redland City,False
9c2d10138f9ae2a6efe367a8742fc886956be37acb929c86cd4e2a69fda80a57,train,capital of,69e2d618b59e09eb14db4af729b7b00d1f4d04f8c3ea70153d7f08736181a934,Jerusalem District,Biliran,False
9c52ae3e3d2bdbbe2f33ab972182c7b7ee0522813d1ce372c9a089aad811083e,train,capital of,f176035bb0eb78446480cd58fe125d943292dce8c477b05e6142ad50ea6af840,Teleorman County,Netherlands New Guinea,False
9c72ae41369e25a5bfb6f31c03d85d4172e627db4eaeeabb60323d045c87a8c4,train,capital of,d54fb3c0d70f030e862f33e2ad4a65349920fee9ce793b95c65e71211b7360a9,Stockholm Municipality,Malawi,False
9cf74feb62b04871ec69b93b97fee0e9dd3ee75399e95e369ee1e78a5fe373e5,train,capital of,efbf991b4ead546df2054b982c228d14a95df3b1128dc14bf1641c5238dfaa99,Saba,Burgundian Netherlands,False
9de5f673d309b13f7c3489ba6507c40089ee69b88232dc232fde29631ca794e6,train,capital of,41f8f92b93301c2328a2a45a9caabf691bfdb818ab1750a8bd636c917deab1ed,Czech Republic,Danish Gold Coast,False
9e2d48e9f3e61fde8dfc2fd111927d3d80293184fbe9583e71e3e5074fb99239,train,capital of,9f2302ce036b573db56bb8ae25b4be6b206e676a0aeb7d826f84935a0ba238ad,Duchy of Athens,California,False
9f14208518ce9d16ecfef6c182b7d6dc8b051cb2979b5c8f6c0a01033d0c2144,train,capital of,8364e5e09f1073be7afe5c77db097e66ad2f5af6ae17243d89cf48f8828fa892,Belgorod Oblast,Kingdom of Greece,False
9f2302ce036b573db56bb8ae25b4be6b206e676a0aeb7d826f84935a0ba238ad,train,capital of,d7a40274cdc293103a4d135844d9cfe97c66edd2745219f9354c3eafb30c7a40,California,Washington County,False
9f3b24420539eed9a6c10591de0111eda856cdecb4c0fe97343e584b5751c55f,train,capital of,2d3ed6b9392a3005ac6414db39fcf6def84e32f8aeefae2ac8cd0010e3c480d9,Kingiseppsky District,South Africa,False
a14700e3c42997cd9ef173ee9588d07e594ce3dc14d2645714f9cc1d49996daa,train,capital of,6887c57635a10a625b2fbe8aaa2f71bd89bd05b1ca7355cc0de79db38761a76d,Lower Austria,State of Palestine,False
a1d170e6d6b77ce4793ed4629506e3e4d54b6373964304d9ed9dab23cf536868,train,capital of,22424c606969b35574178588c4386044a97c61b10d7aa2a2220720f59fdb8be0,Germany,Latvia,False
a246aa131cb1c48afe198f0eef7c724b1443a3d370cd726bffbc565eec703450,train,capital of,7e58445ab43100cee809b68a24cdc493f7b58453062c3085115e9641825c4a37,Medes,Kingdom of Italy,False
a270e43ff546fb2b5179fab9cf146f1bfd4bf5f8740a1a5d16d3e852a23b81d9,train,capital of,71fbdca0cc468ad8a15da466b3f4ef8b2a49db42672bb7f964e27ce9320b5ec9,Nowy Targ County,Ontario,False
a2eb9af42ba3558923004db58ac432b27f95722cd16b646ba044a2ce39eb2d81,train,capital of,d088118f4c1ab465a37fd16d6f3289da30de9d8ca92bbdacb5bdde5409d1e834,Salem Municipality,Beaufort County,False
a3427367d85cb04fa3e8dd9df8874f2bd9895f63b2a56e10eacce2a0d3f8e1d4,train,capital of,f452bd5d85a041ebed414e46ee2eaf442d2da50679f68ae7aaf67c2e0b837a50,Bennett County,Sui dynasty,False
a3476288c8497510eb26defde5cab552547521bc820c7997fb02e2a5f5d84787,train,capital of,68d57365e994bdf036d2221de96fa3b5f2a7225bf9737a7814bdd0017e7d2716,Tughlaq dynasty,canton of Dieppe-Est,False
a4bf47e98f7cb127c92e7183b921c57b793486e3045d5c38ab03c4e921afb460,train,capital of,cbc11516510d4f67ab4aa7b7d294ce08675f5621f343a627860df8365ecf9688,Spain,Kaberamaido District,False
a541db7934e07192785dad0119f153ba6fcd9686b6671f9a45d2406f8760cce5,train,capital of,5df7222352086b27fefaf2e01241f6567534948c0e557cef0d009eebaf112312,Southern Rhodesia,Spas-Demensky District,False
a70fcffe31664958f5506952a2388377976cf941cbce752914a7ba1b903032b3,train,capital of,7a15a3066c33bc768f97f35f5fa6ced1b2e3c09b01c5e3dd2eaee7deaa30c18b,East Flanders,Tillman County,False
a78febd69e860d8171e1242a9399308cd3151a66afc62731fcc35a36227a0c5a,train,capital of,efbf991b4ead546df2054b982c228d14a95df3b1128dc14bf1641c5238dfaa99,Stephens County,Burgundian Netherlands,False
a7ba93f595f54dc8585ac5e2259a4fe8c235e1df7473fc45adfd66a8c6f4278a,train,capital of,44699974c8ebc3685e9b06984e91c1b1a19e2ea93b9df00971b0267cc8b6d1b1,Eswatini,Arizona,False
aa5e85d21249e3c8b49451561c838266697c5894c22d86cd65214ac9bafe3b8a,train,capital of,0addfbd16b519929daa59aac380e8dd1f5148bc575d895a1a4d82f3d4184c3d1,Northern Wei,Harris County,False
ab75e5a1a8d594ca9d74c4819eceaceaba652afbea0ac9838997b49fe185c49b,train,capital of,87bc3941b65247ef59994b01e9e3d9074da2a8a9555e7f4a7c958d6be568ca23,Kingdom of Gwynedd,Tsu Domain,False
ab97f286811ea900cc41755835abc999aa3e25dfa00dc46af2f3d7f0ff164aa3,train,capital of,809b57bb306de58d5919883b039521d4480a607c69ba99acbea00cc9ce0eea74,Province of Asti,Lot-et-Garonne,False
ad70fd1bdd0bf5b1f0b58491e31e01394832d84c2b35a13002892ea267d8972e,train,capital of,1d69c8978ad9a94e6847fa85150e426abe4142e7cf72691bda11d99f8193dd31,Archer County,4th of August Regime,False
ae29d21dea16d7b6a186c7b159aa5a5e17b7af613b83892e88b778cbe44360ff,train,capital of,cdd3141724b49d87a7a2fccecca5b39e73eaedb34f78e59b5bcb73f354a442cb,Pontotoc County,Bowie County,False
ae76f1c4a83e1d46e6d86fa238e53688bba041041653b68389dde4f3d6d90e0c,train,capital of,c237b0b5afad13b678636a5fc37e22e41e7e824c3df8b5c61f52a8345c2326f8,Nora Municipality,Henan,False
af805455a4e1ea09af6486b6e9774ac76089847d0fd7de7a5afdb01590a576c8,train,capital of,e1dd9e9697bfe4c44951c727119700f80a14700a2eaf7a5e4802cefec89a066a,Rhodesia,Mie Prefecture,False
afd3235d297aa89ffd0176888fc2697ffb2fcc59e98409ca148c5aa1e50fd704,train,capital of,af805455a4e1ea09af6486b6e9774ac76089847d0fd7de7a5afdb01590a576c8,Hainaut,Rhodesia,False
b0052d71397c7db85e044413887958bb10b06acd473a9dbc74c1191c4c84161d,train,capital of,024aba8498af9091ceb4a213d7900a650ae94f284e6f66ac88bedcf3ae5dcd0f,Malaya,Canada,False
b33ea41855cce5105fc5c9638631a536c3f1318d09c7df251f2fe4a60ecb0063,train,capital of,a14700e3c42997cd9ef173ee9588d07e594ce3dc14d2645714f9cc1d49996daa,South Carolina,Lower Austria,False
b33f54968cd3d00b62ebf80591547cc3a0b2de278613c43b79a8bf6a06880b09,train,capital of,8411a55a5f0a8edfd4f21fb0316eb4806cc769035f8bef2ca4e717e1628d85e0,Miner County,Achaemenid Empire,False
b484850d38ce2e3c977f22fd2a6813ffa9f30e13226037ffcfc386038e8547e3,train,capital of,efbf991b4ead546df2054b982c228d14a95df3b1128dc14bf1641c5238dfaa99,Laishevsky District,Burgundian Netherlands,False
b810c66fcfc813634a8f4b411f46f19ed122527e1ca11faa763f6bc90436638b,train,capital of,6887c57635a10a625b2fbe8aaa2f71bd89bd05b1ca7355cc0de79db38761a76d,Oregon,State of Palestine,False
b9e8546e471a9087cc963cf0fa4aa22a9c944a626d7bb948d081bcb6b7bfc9f1,train,capital of,db46757055c4ec3c2768f2398913e52bf4a47600cf4d129ce6a36516d1a2ad06,Beiyang Government,Bashkortostan,False
b9ecf4005cb2462eb6dbff13ab1f4294fe6f6798cd76c499cc700c73d859c07b,train,capital of,2e6822442a2ff862ea4fa166ac249fe03fd85b5b1c5e3567db10061f2feba611,Carroll County,Lauricocha Province,False
bd68ab5c87427cf0808a2437d374982b895d49ebee9169edad461f1c17f0980c,train,capital of,4a4f84716f91ded5238571f88fe6806aa257c5ec807910398ac3eecce009dbb4,Namentenga Province,Lombardy,False
bdd601dede7fe5f7cf84935d32f456e697354881ea8f71be87eeb094e1b20ea4,train,capital of,71fbdca0cc468ad8a15da466b3f4ef8b2a49db42672bb7f964e27ce9320b5ec9,Sweden,Ontario,False
c2163262cac31059f598f26df4ef163ae2d4a502e7a995aaee87e235ad45a57b,train,capital of,b33ea41855cce5105fc5c9638631a536c3f1318d09c7df251f2fe4a60ecb0063,Austrian Empire,South Carolina,False
c237b0b5afad13b678636a5fc37e22e41e7e824c3df8b5c61f52a8345c2326f8,train,capital of,2d3ed6b9392a3005ac6414db39fcf6def84e32f8aeefae2ac8cd0010e3c480d9,Henan,South Africa,False
c34ac2577d7a0bcfdf972a8b5e3b9f37f9057fa7b800460cf44507ce3a0030f0,train,capital of,83696fdc3c7e48a1ac90938e2c19f6adb0b76e428aaa94d64d2ffd1a34de3e27,Shaanxi,Province of Turin,False
c36f55b6f2e7cfb1df51548f9edfadb9e3419eae0283588bf42b8787d1772de0,train,capital of,f697e8e81546bd2f18c7e42521e7438cffa5786d5a94fcc5a33593cdd1858bfc,Golden Ambrosian Republic,Principality of Serbia (early medieval),False
c4fb327451bff2b6ecb545a55693eeb9e72a9d76e223fdc2662595b0e96c3653,train,capital of,2c684f60d6a7b52e3c481736a5a616bbf3bede42af6f1fc1eb2d25ec8feec914,Ottawa County,Federated Malay States,False
c5fbef9fa50ddee2b66d8367fcce7d0be033b7e3964f631e4749471ee278a0c0,train,capital of,dedd3582c8081281e2789feaf19afd05cd75c304b327b6d6e2040ab97471b59d,Maurya Empire,Xin dynasty,False
c6cdbc9920eea6a22ec7729ded1083d0bbc256d6cde5c73d9acfa4a3d71a4513,train,capital of,fb60a28b2646f1602ecfd34de1a1bd48f57f7087da41688429445a8a9a19b4ea,Harding County,Emirate of Dubai,False
c7e58831fe46e5cebea28c667781c84b72707be6d334ef00af31356a3f442beb,train,capital of,db03895b805e9a3cb82b166714cc31f6cea550c2585257b8fd8510f8b569558c,Province of Pordenone,Later Zhao,False
c971f3a393534f5b49689945a5621cda7a1a08317d4fe767b986736cf4c2606f,train,capital of,52acafa5fc33a0213b8c78e0e7638835ed09f503578a037978f91fcd7db57d44,Ozaukee County,Republic of Florence,False
ca41b65f22b06463223c6244851b8ce0ba1e62d49c19f495e1b594b69ef3a969,train,capital of,6adae9aca4147337ad0ca9fa9b069e09bf7ca559c2ffca75826e96b81d987ac7,Los Angeles County,Province of Syracuse,False
cbb3ede0ff92dc94c0903852286ee1c1586c43f229496b476d004dc4e898c0f3,train,capital of,5b8f6d7135442613fafbd9904661056feace67fbcce07b4d10b9b661ad6bd7c6,Algeria,Nahouri Province,False
cbc11516510d4f67ab4aa7b7d294ce08675f5621f343a627860df8365ecf9688,train,capital of,d088118f4c1ab465a37fd16d6f3289da30de9d8ca92bbdacb5bdde5409d1e834,Kaberamaido District,Beaufort County,False
cc0e181855c2f9e9b422e5617f731aa445dba65d178272fccd8c6cec01c9aad4,train,capital of,db03895b805e9a3cb82b166714cc31f6cea550c2585257b8fd8510f8b569558c,Bajo Cinca/Baix Cinca,Later Zhao,False
ccfb648f77aea4f6bcef1c9544ffb39eaa7c178e80e905869053adb9bade68b6,train,capital of,48050f2d950d252dde75802aa7b09bfb0a62bd29827453b4e8912923d282f502,Meurthe-et-Moselle,Haakon County,False
cdd3141724b49d87a7a2fccecca5b39e73eaedb34f78e59b5bcb73f354a442cb,train,capital of,90edff687b79db6cfbae299d7ea8103712663016eec91c72b94bc6a847d23c77,Bowie County,Harper County,False
cdfa4d14fa0e3b796264dbc972df5a6a5cb08bb535c380da48493d8bbe938202,train,capital of,809b57bb306de58d5919883b039521d4480a607c69ba99acbea00cc9ce0eea74,Principality of Calenberg,Lot-et-Garonne,False
cfeb25eded27a80643b8655a1e0ebe3e2f1f29c95e0c129debc3740db21084b6,train,capital of,c237b0b5afad13b678636a5fc37e22e41e7e824c3df8b5c61f52a8345c2326f8,Pepin County,Henan,False
d0429f3523e93b4c4c517c2280822f8b1fcebdd633a92c96bf37b53646af5e0c,train,capital of,c5fbef9fa50ddee2b66d8367fcce7d0be033b7e3964f631e4749471ee278a0c0,Batken Region,Maurya Empire,False
d088118f4c1ab465a37fd16d6f3289da30de9d8ca92bbdacb5bdde5409d1e834,train,capital of,91c6dbc95c89e439ad77d7f94d6b52d64615b12837ad0700b8fb1d5fb52fe3e0,Beaufort County,South Holland,False
d0c9e2902c6e62247bbeaec09ba477ed64ff2a8f9528ce918609074d5a8926c0,train,capital of,69e2d618b59e09eb14db4af729b7b00d1f4d04f8c3ea70153d7f08736181a934,Kingdom of Hungary,Biliran,False
d21a97c7f659524ac104cca5112577fec100b1fb3d0df39190f1d9ad95f7138c,train,capital of,5df7222352086b27fefaf2e01241f6567534948c0e557cef0d009eebaf112312,Peru,Spas-Demensky District,False
d35f49820b0d2d28cf04335db974af55f3b6e93b5667411f52a0d12764cdb883,train,capital of,71d19a9518d661cf141c73bc5c6bc360b75a093d8a359cc8fc3a82f26b100dda,Aveyron,Yungay Province,False
d4864e1e0f60565fed501a0eb78ed68fe8f336b321c16a82e5412e1d15399abb,train,capital of,425e5b08b889654c06be588620ddda40ede68cc32a6895bbc3ed6047747031aa,Nova Scotia,Essex County,False
d54fb3c0d70f030e862f33e2ad4a65349920fee9ce793b95c65e71211b7360a9,train,capital of,7e58445ab43100cee809b68a24cdc493f7b58453062c3085115e9641825c4a37,Malawi,Kingdom of Italy,False
d65964f226e75fa7b13a19c721c853417d7b6c37128a1562dce18cbb86b6b2e8,train,capital of,90edff687b79db6cfbae299d7ea8103712663016eec91c72b94bc6a847d23c77,Lund Municipality,Harper County,False
d6d7e9e1ca60dae91e4c2faa651de1c83b0867d792efaf794a29fbec51677677,train,capital of,53578b9f2158a0f2f524695980905b5f0ad70e9299caab5489f3dcf6dcf81c90,Great Britain,Rhein-Lahn-Kreis,False
d6e1a439e6aaa71512721bb478a683e9b56964b3c9803146fcb3a8330dfc1378,train,capital of,3736d1f0ed761314218a64e47d90c03d15c74bcc90cf6cb11ad5f03d83fb605a,Moody County,Saga Prefecture,False
d70af106a72fc6b42c930c5fd6f10c238ac9c07b6cd81b411673f38a4acb09a6,train,capital of,75ca915d7f7d90fcc6bb0268c03be109874235fdadc1bfb9996d9a0d0c638095,Lodeynopolsky District,Christmas Island,False
d7a40274cdc293103a4d135844d9cfe97c66edd2745219f9354c3eafb30c7a40,train,capital of,c7e58831fe46e5cebea28c667781c84b72707be6d334ef00af31356a3f442beb,Washington County,Province of Pordenone,False
db03895b805e9a3cb82b166714cc31f6cea550c2585257b8fd8510f8b569558c,train,capital of,efbf991b4ead546df2054b982c228d14a95df3b1128dc14bf1641c5238dfaa99,Later Zhao,Burgundian Netherlands,False
db46757055c4ec3c2768f2398913e52bf4a47600cf4d129ce6a36516d1a2ad06,train,capital of,7a15a3066c33bc768f97f35f5fa6ced1b2e3c09b01c5e3dd2eaee7deaa30c18b,Bashkortostan,Tillman County,False
dd1a275cef2c4bde35e8fe950c5adc80ea1c7ca8374a14313a829e0bb5281c45,train,capital of,809b57bb306de58d5919883b039521d4480a607c69ba99acbea00cc9ce0eea74,Soria Province,Lot-et-Garonne,False
dedd3582c8081281e2789feaf19afd05cd75c304b327b6d6e2040ab97471b59d,train,capital of,6887c57635a10a625b2fbe8aaa2f71bd89bd05b1ca7355cc0de79db38761a76d,Xin dynasty,State of Palestine,False
e0b89f07a58feef910a69f0ff76d2cab050b4c14645d30e5351e34c7955dab16,train,capital of,f176035bb0eb78446480cd58fe125d943292dce8c477b05e6142ad50ea6af840,Japanese occupation of Malaya,Netherlands New Guinea,False
e140c0a49a1f7c957a29879343d6ad24cc4e5ee1da63ef1bdb411a6db287bee5,train,capital of,cc0e181855c2f9e9b422e5617f731aa445dba65d178272fccd8c6cec01c9aad4,Osh Region,Bajo Cinca/Baix Cinca,False
e171eb78feee379f52c1c93bdbfe4f957dfe93a6009f22b578d3c8ff9ac670cc,train,capital of,0d29151518efc90ad7d819286a2a304be79bc4b671c24d949a17e37e4b79dc4c,Davao Oriental,Lahaul and Spiti district,False
e1dd9e9697bfe4c44951c727119700f80a14700a2eaf7a5e4802cefec89a066a,train,capital of,3e229eb7e0e722595455603d9c3796f1e4196105bfa1b6634c57557948579b4e,Mie Prefecture,Nikolsky District,False
e226c6b8b4d65327c2d5d1ea36b38c4986f4ac139fe9f187723f3cc9a9f622dc,train,capital of,2d3ed6b9392a3005ac6414db39fcf6def84e32f8aeefae2ac8cd0010e3c480d9,Nelson Mandela Bay Metropolitan Municipality,South Africa,False
ea2cb3d05cbd8bfaf23e33fbfd7fd8b40bfa316441539e6b5a3ac1b871a05998,train,capital of,a14700e3c42997cd9ef173ee9588d07e594ce3dc14d2645714f9cc1d49996daa,South Vietnam,Lower Austria,False
ed97644af25dacd194671c8a7671168e323a8ae4fe7b53186dee07c474c703b8,train,capital of,fca373038164271fb0dd559ac9a721c625ab95405063d93f7647eaddd0806b09,Kingdom of Ireland,Union of South Africa,False
ee011d36a31b81b33cdc451ee94988f52839b6656bd43e8973c94b37bbc9386f,train,capital of,d0429f3523e93b4c4c517c2280822f8b1fcebdd633a92c96bf37b53646af5e0c,Flemish Community,Batken Region,False
eefed646f0c96f06c02ca4e445e815e609eae14402debc199b105ecb745bb116,train,capital of,61347f86acf6e56cf18fac454639488746d400aecff00e92c14eaeac6ca3ec2e,Community of Madrid,Stockholm County,False
ef509293584ceb053ae61e8523ad18e7ade564428cdb2727367d912447afeb4e,train,capital of,3c1eb23bb19d59a836617b3acf3e51f9cfa3219896917184b0547c38503d8391,Volyn Oblast,European Economic Community,False
efbf991b4ead546df2054b982c228d14a95df3b1128dc14bf1641c5238dfaa99,train,capital of,b9ecf4005cb2462eb6dbff13ab1f4294fe6f6798cd76c499cc700c73d859c07b,Burgundian Netherlands,Carroll County,False
f0bfad19af794eeea0295dc65b6ae14a256f87041452a8732f75916761dd761e,train,capital of,9ad58045a79ff8a11bb0b7b3b1ea954a51f2bdaacbdf72927ce18b1c2f5d3a82,Texas,Spanish Netherlands,False
f176035bb0eb78446480cd58fe125d943292dce8c477b05e6142ad50ea6af840,train,capital of,108bc68efbeaef12a01fcf82565fa11dd24c62d00fbe2e401ad45b19c042e0b9,Netherlands New Guinea,Multnomah County,False
f30480dbfbe61613827b33665a36d7246c70137c3b20b63a3e0556e2d5dca8ab,train,capital of,ab75e5a1a8d594ca9d74c4819eceaceaba652afbea0ac9838997b49fe185c49b,Wicomico County,Kingdom of Gwynedd,False
f3e2d540876a05325239bb66590f0b6d56c1b24b708c1360dec2e513efd0bd06,train,capital of,83696fdc3c7e48a1ac90938e2c19f6adb0b76e428aaa94d64d2ffd1a34de3e27,Odsherred Municipality,Province of Turin,False
f452bd5d85a041ebed414e46ee2eaf442d2da50679f68ae7aaf67c2e0b837a50,train,capital of,91c6dbc95c89e439ad77d7f94d6b52d64615b12837ad0700b8fb1d5fb52fe3e0,Sui dynasty,South Holland,False
f5116d9e45384bddd4afc1325c3234a5a081b582fc1d1083fc2eb337ee4eef8a,train,capital of,f697e8e81546bd2f18c7e42521e7438cffa5786d5a94fcc5a33593cdd1858bfc,Redland City,Principality of Serbia (early medieval),False
f697e8e81546bd2f18c7e42521e7438cffa5786d5a94fcc5a33593cdd1858bfc,train,capital of,6c32d507aead82091f3edbd4cb09d9c07ef45ec0fca2c7823ba559fa3df6cb73,Principality of Serbia (early medieval),Ireland,False
f96e5e134aae6009c06b527693ab59c727d6aff0645f6f4076e86ab87ac70bab,train,capital of,a541db7934e07192785dad0119f153ba6fcd9686b6671f9a45d2406f8760cce5,Marengo,Southern Rhodesia,False
fa1aa9b9fe5741e2f2d94c8a02c1de4fd3935b4d4d5cd282d0d60ee36c8a435e,train,capital of,b33ea41855cce5105fc5c9638631a536c3f1318d09c7df251f2fe4a60ecb0063,Otuzco Province,South Carolina,False
fb517e2f7b59fa112e8eae1e309c0a76b65a07e24d268db9f4175969c8b50052,train,capital of,5c55aa82886fc82854aaa8283f091f32f3f56d8d2258a3e6d500b0a6cf8b1158,province of Milan,Ica Province,False
fb60a28b2646f1602ecfd34de1a1bd48f57f7087da41688429445a8a9a19b4ea,train,capital of,a1d170e6d6b77ce4793ed4629506e3e4d54b6373964304d9ed9dab23cf536868,Emirate of Dubai,Germany,False
fca373038164271fb0dd559ac9a721c625ab95405063d93f7647eaddd0806b09,train,capital of,0d1858ce0b31cb5d8b7b0115d791c8ac160b88b75c63bf6e657a9c684a85d958,Union of South Africa,Varman dynasty,False
ff1a7e5eac27df61b66c226dbadfec6576745b43a7739ee46df9c3844bcb6a42,train,capital of,a3427367d85cb04fa3e8dd9df8874f2bd9895f63b2a56e10eacce2a0d3f8e1d4,Centre-Val de Loire,Bennett County,False
ffd4624fcf1be924064332e533ec737357c189dccb399f92cbba1a2468beb9bf,train,capital of,2420aaae72b169ffa428d90fc959cdb6ec35d1f9e8e0d3781823d99f7bc72074,Smith County,Osona,False
0017a6aa00a0007a12e3039be1311ddbfa86bf48ad6782b81a0877a4f8614c24,train,composer,1ecd87d15615bb608a7d1361c9b00ce52577847ccf826d6d9f3cea439977085c,Stephen Sondheim,Max Steiner,False
0114ab3635e0dbaef55db3f2aefb1c0472857fb258215e9d49830a8bf230d2a5,train,composer,9effbe3059e8a9e28349fa56f67273d28b306c3bdf3a654c1746a01a0b60d2b9,George Frideric Handel,Thomas Newman,False
011f0069ce9c18cd4ff6d465960c91c9d426747aa8dc2094333df4f934cbc145,train,composer,4325e932ff4a79f673071d1d77386303c7808b94276d5d211b7388afc6d98615,Ross Bagdasarian,Vincent Youmans,False
015d99d729d0f5afab9d0015190e76823307adbc06b4cc6354b21efaa0aed8c2,train,composer,cee9e36261a8cf34bbd178ca0bda49039bf9ff3f2730c5afa9b8ee6607eaf1d4,Roman Vlad,Jimi Hendrix,False
018d8a13fe422ec688509610dc7f66837aebb8ae2918adc557e4550c4afedf6c,train,composer,4f0751c841b6ce199d1f3a3060705ce4495eac9d9c07eaa9fdbc9da884e6df06,Wayland Holyfield,Ilaiyaraaja,False
01d75bf77308e61022ab14471dc479988df3e33724c3acf579e4b17252a44804,train,composer,198aa1bc7172d22f85180609392eaea19812e9b70ea0bf466fb505dc7752f020,Ice-T,Isaac Hayes,False
028ad27f4015d1679cfc1a9fc89ac8e1709d79c9a0f6068dbfc7562351709625,train,composer,ee495c89a23acfceed4cef14f358bbcf5d081bf62eb72e30d340070a3a79815b,Iain James,Evan Parker,False
030fc1eff9f9a3e18528679eededf04a4a82c17f46a625cf582ad271361d990a,train,composer,346edaff7c66b762cf23fcd860fbce5586f15c1f9e5ffed0fc1f5463e1311694,Trent Reznor,Michiel van den Bos,False
0319c7a39ad630b636c3c06ef43a7dd8eeabd49df377f07ef70379a7683ee887,train,composer,0fc80621fcb01c57353440b6eba676808db353a44ce5c3122302c40d0f8aa533,Vandemataram Srinivas,Ian Paice,False
03811fd820f707d8e9dfbf9629bfec698b9130356f4845e8115987ad4ea3d31a,train,composer,c764a52ed30cfa40cd150ad8eb6f5f253b6e0d7d4454e251d1aba5569c196b11,Motoi Sakuraba,Jeet Ganguly,False
03973ab28e330c348cb1ee3c9c8ab8c2d72f23e6605a8fe960b92f9893195394,train,composer,82684a0963eea160bbd91c96875c3823d67392beae95f24b6dedbc2396643ae1,Harvey Schmidt,Shyam,False
040b1ab516ace151755b2e9b2050c3dff69b435bbfbdc76ee1bcc2439cf3a9a9,train,composer,579534756094cac5d1d7e9f279c61393f020b3b0044c821a03455e1bc9c9aaf9,Stephen Sondheim,Bill Conti,False
0483abb63da788c64ae93cacee1d9dd1a8181903edd2b322bce1aeca56a4ed08,train,composer,6f37ce595539af44dad9d3dbe7b3a9e49d5a552d1c6d8f7bade1a305e0fd06f1,Jace Everett,Felix Mendelssohn,False
04e6415fbad2233f75e479f62e26ab09a37bc6b83420157b43996312b7c5a160,train,composer,c429ccb19400e7a230271c03caa39d57c98fe6bcf83adfd162a120234ce3e9a4,John Lennon,Edward Kleban,False
054783d0e91bed2d0f020e32c42bf157b1167f52ec80d5c12fc0dfa81a6b24dc,train,composer,ac4075d7ad9e568fd1a9dacca20989ba27d1430d9ba2a0b4a0ff4965db3be3c5,Karthik Raja,Aleena Gibson,False
