source_group_id,cell,d1_predicted_label,seg_predicted_label,d1_l_A,d1_l_B,d1_d_raw,seg_l_A,seg_l_B,seg_d_raw,label_match,l_A_bf16_ulp,l_B_bf16_ulp,d_raw_abs_diff
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,OO,A,A,15.1875,-1.7265625,16.9140625,15.1875,-1.96875,17.15625,True,0.0,62.0,0.2421875
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,OS,B,B,-7.59375,15.0,-22.59375,-7.78125,14.9375,-22.71875,True,12.0,2.0,0.125
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,SO,B,B,0.546875,15.8125,-15.265625,0.5625,15.875,-15.3125,True,8.0,2.0,0.046875
c0a4432df2163f61270b31abc1cd02b4d758686d3080aac555dab98e4f269c2a,SS,B,B,-1.515625,16.625,-18.140625,-1.4453125,16.75,-18.1953125,True,18.0,2.0,0.0546875
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,OO,A,A,15.75,-1.375,17.125,15.625,-1.703125,17.328125,True,4.0,84.0,0.203125
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,OS,B,B,-6.8125,14.5625,-21.375,-6.875,14.3125,-21.1875,True,4.0,8.0,0.1875
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,SO,B,B,-5.5,14.125,-19.625,-5.53125,14.1875,-19.71875,True,2.0,2.0,0.09375
c491b430b29ef0c7341dc243289a6432e66d64339e24cb28b235957ddf51ea73,SS,B,B,4.59375,16.625,-12.03125,4.78125,16.75,-11.96875,True,12.0,2.0,0.0625
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,OO,A,A,14.75,-2.015625,16.765625,14.5,-2.109375,16.609375,True,8.0,12.0,0.15625
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,OS,B,B,-7.34375,15.125,-22.46875,-7.25,14.875,-22.125,True,6.0,8.0,0.34375
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,SO,B,B,-7.09375,14.4375,-21.53125,-7.0625,14.375,-21.4375,True,2.0,2.0,0.09375
c505e2cc19abc2f41063f5d37e09bc1a723e9df14647d24a3299b05ef4dc8215,SS,A,A,13.875,1.671875,12.203125,13.8125,1.53125,12.28125,True,2.0,36.0,0.078125
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,OO,A,A,15.0625,-2.5,17.5625,15.1875,-2.5625,17.75,True,4.0,8.0,0.1875
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,OS,B,B,-5.75,16.75,-22.5,-5.75,16.75,-22.5,True,0.0,0.0,0.0
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,SO,B,B,1.5,16.125,-14.625,1.8515625,16.375,-14.5234375,True,90.0,4.0,0.1015625
c8ded625a3e1509e8f29407e3829f984e30c7a027c73183e023546d735e6a8b0,SS,B,B,-1.59375,17.625,-19.21875,-1.5390625,17.375,-18.9140625,True,14.0,4.0,0.3046875
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,OO,A,A,14.9375,-0.9609375,15.8984375,14.625,-1.046875,15.671875,True,10.0,44.0,0.2265625
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,OS,B,B,-5.78125,15.125,-20.90625,-5.5625,15.375,-20.9375,True,14.0,8.0,0.03125
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,SO,B,B,-2.484375,13.5,-15.984375,-2.203125,13.625,-15.828125,True,36.0,4.0,0.15625
c91329e2685632636eaaab9e0a16a9e716884030ecd7ec704d19ad29fe870db6,SS,B,B,0.60546875,16.125,-15.51953125,0.6484375,15.9375,-15.2890625,True,22.0,3.0,0.23046875
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,OO,A,A,13.375,-3.359375,16.734375,13.375,-3.625,17.0,True,0.0,34.0,0.265625
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,OS,B,B,-8.1875,14.875,-23.0625,-8.25,14.8125,-23.0625,True,2.0,2.0,0.0
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,SO,B,B,4.21875,15.5625,-11.34375,2.828125,15.3125,-12.484375,True,89.0,8.0,1.140625
cac0fa7214cbe64d0ab89e006dbeb1ae517eefeda15cb3aa8bcd8b699fbf7f54,SS,B,B,-1.2734375,16.125,-17.3984375,-1.6875,15.8125,-17.5,True,106.0,5.0,0.1015625
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,OO,A,A,14.5,-3.296875,17.796875,14.625,-3.125,17.75,True,4.0,22.0,0.046875
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,OS,B,B,-6.3125,15.6875,-22.0,-6.34375,15.6875,-22.03125,True,2.0,0.0,0.03125
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,SO,B,B,-2.046875,14.6875,-16.734375,-1.953125,14.75,-16.703125,True,12.0,2.0,0.03125
cc50a44f4933ce813b8cb212ba62698d3ce88e09c0bbc97b3982ded33080a34b,SS,B,B,0.96875,16.25,-15.28125,0.7421875,16.125,-15.3828125,True,116.0,2.0,0.1015625
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,OO,A,A,15.9375,3.59375,12.34375,16.125,3.59375,12.53125,True,6.0,0.0,0.1875
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,OS,B,B,-4.40625,15.0625,-19.46875,-4.3125,15.0,-19.3125,True,6.0,2.0,0.15625
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,SO,B,B,4.34375,15.9375,-11.59375,4.375,16.125,-11.75,True,2.0,6.0,0.15625
cdb209dfdd30b70226f07ea3b2a1d66934b12cde4d1418a7e0eb8415102cefbf,SS,B,B,8.625,17.125,-8.5,8.1875,17.0,-8.8125,True,14.0,2.0,0.3125
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,OO,A,A,15.375,0.48046875,14.89453125,15.5,0.62890625,14.87109375,True,4.0,152.0,0.0234375
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,OS,B,B,-4.34375,15.5,-19.84375,-4.5625,15.4375,-20.0,True,14.0,2.0,0.15625
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,SO,B,B,-0.9140625,15.0,-15.9140625,-1.046875,14.9375,-15.984375,True,68.0,2.0,0.0703125
ce418392d0f5b3d30a62289bda84082443e573f72af0cb4e771adddf4912a672,SS,A,A,16.875,9.75,7.125,16.875,10.25,6.625,True,0.0,16.0,0.5
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,OO,A,A,15.625,0.734375,14.890625,15.75,0.88671875,14.86328125,True,4.0,78.0,0.02734375
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,OS,B,B,-7.375,15.1875,-22.5625,-7.34375,15.0,-22.34375,True,2.0,6.0,0.21875
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,SO,B,B,-1.515625,15.0,-16.515625,-1.828125,14.875,-16.703125,True,80.0,4.0,0.1875
cea8b197e0ac37ba00febf6c4e1bde145a44edf5947f2bfb92cd7b0acb1457db,SS,B,B,5.6875,17.5,-11.8125,5.6875,17.5,-11.8125,True,0.0,0.0,0.0
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,OO,A,A,14.3125,-2.546875,16.859375,14.5625,-2.609375,17.171875,True,8.0,8.0,0.3125
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,OS,B,B,-5.875,15.375,-21.25,-5.9375,15.25,-21.1875,True,4.0,4.0,0.0625
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,SO,A,A,14.625,10.875,3.75,14.1875,10.6875,3.5,True,14.0,6.0,0.25
d0d48352cdbd19507f0a552246d2a2168bc1dfc2e3863af994305ead2aae7dd3,SS,B,B,-2.5,14.1875,-16.6875,-2.28125,14.25,-16.53125,True,28.0,2.0,0.15625
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,OO,A,A,15.8125,2.78125,13.03125,15.4375,2.640625,12.796875,True,12.0,18.0,0.234375
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,OS,B,B,-5.90625,15.5625,-21.46875,-5.90625,15.5625,-21.46875,True,0.0,0.0,0.0
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,SO,B,B,-6.34375,13.6875,-20.03125,-6.28125,13.8125,-20.09375,True,4.0,4.0,0.0625
d0dedac3786f3c50237add4d7bfb2121d310f476830a81ea6feb08305f5cf3e2,SS,B,B,0.76953125,18.5,-17.73046875,0.72265625,18.375,-17.65234375,True,24.0,2.0,0.078125
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,OO,A,A,14.375,-1.7734375,16.1484375,14.5,-1.6640625,16.1640625,True,4.0,28.0,0.015625
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,OS,B,B,-6.4375,16.875,-23.3125,-6.15625,17.0,-23.15625,True,18.0,2.0,0.15625
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,SO,A,A,15.625,11.375,4.25,15.625,11.1875,4.4375,True,0.0,6.0,0.1875
d31bdff62a5431cefbafc1ddcca80f33a7b9e4e9d9f4bde3097e57f2a64305ba,SS,B,B,6.59375,18.375,-11.78125,6.3125,18.125,-11.8125,True,18.0,4.0,0.03125
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,OO,A,A,16.125,0.98828125,15.13671875,16.0,0.890625,15.109375,True,2.0,50.0,0.02734375
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,OS,B,B,-4.59375,13.6875,-18.28125,-4.15625,13.875,-18.03125,True,28.0,6.0,0.25
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,SO,B,B,2.140625,16.0,-13.859375,2.546875,16.25,-13.703125,True,52.0,4.0,0.15625
d35369d23dcfca940802e819edbb63fe588d8bcdb32d728cabfe82a68292ab6a,SS,A,A,16.375,1.6640625,14.7109375,16.25,1.5625,14.6875,True,2.0,26.0,0.0234375
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,OO,A,A,15.0625,-1.5703125,16.6328125,14.875,-1.7265625,16.6015625,True,6.0,40.0,0.03125
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,OS,B,B,-7.46875,15.6875,-23.15625,-7.5,15.5625,-23.0625,True,2.0,4.0,0.09375
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,SO,B,B,-1.5546875,14.4375,-15.9921875,-1.5703125,14.3125,-15.8828125,True,4.0,4.0,0.109375
d35de5394da8e8af12e0fa779b01cf8497c1cc6f87f64264f948bc187b357d73,SS,B,B,8.0625,18.625,-10.5625,7.90625,18.75,-10.84375,True,5.0,2.0,0.28125
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,OO,A,A,14.25,-3.71875,17.96875,14.25,-3.9375,18.1875,True,0.0,28.0,0.21875
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,OS,B,B,-5.0625,16.25,-21.3125,-4.6875,16.5,-21.1875,True,24.0,4.0,0.125
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,SO,B,B,-4.75,15.25,-20.0,-4.46875,15.25,-19.71875,True,18.0,0.0,0.28125
d3f802c5c147cd1fb842715b1ad21f6f8e9faa2d9d00ce60d1fce94c4304ff1e,SS,B,B,8.6875,18.375,-9.6875,8.75,18.5,-9.75,True,2.0,2.0,0.0625
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,OO,A,A,13.375,-3.953125,17.328125,13.3125,-4.21875,17.53125,True,2.0,34.0,0.203125
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,OS,B,B,-6.03125,16.25,-22.28125,-5.96875,16.375,-22.34375,True,4.0,2.0,0.0625
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,SO,A,A,14.8125,14.125,0.6875,14.5625,13.9375,0.625,True,8.0,6.0,0.0625
d4241ccb0b12c49180c5b46a1c5f7c5fe602cec9b4deb75282437541050b5fcb,SS,B,B,5.5625,18.375,-12.8125,5.28125,18.25,-12.96875,True,18.0,2.0,0.15625
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,OO,A,A,15.6875,-1.65625,17.34375,15.9375,-1.265625,17.203125,True,8.0,100.0,0.140625
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,OS,B,B,-7.65625,15.5625,-23.21875,-7.75,15.625,-23.375,True,6.0,2.0,0.15625
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,SO,B,B,-0.0341796875,15.0,-15.0341796875,0.19921875,14.9375,-14.73828125,True,1912.0,2.0,0.2958984375
d716b45450cc92f0207e397647f2e955120b268a9c3a06f632f6beb374da68a3,SS,B,B,-1.828125,16.125,-17.953125,-1.8125,16.125,-17.9375,True,4.0,0.0,0.015625
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,OO,A,A,14.0625,-2.890625,16.953125,14.0,-2.953125,16.953125,True,2.0,8.0,0.0
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,OS,B,B,-7.71875,14.6875,-22.40625,-7.75,14.6875,-22.4375,True,2.0,0.0,0.03125
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,SO,B,B,1.34375,16.125,-14.78125,1.3203125,15.9375,-14.6171875,True,6.0,3.0,0.1640625
d7bf00bba92da939b45008d97af6b4c84e6278724e013e42d7b4e27c38110458,SS,A,A,13.5625,2.578125,10.984375,13.875,3.25,10.625,True,10.0,86.0,0.359375
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,OO,A,A,14.5625,-2.484375,17.046875,14.375,-2.578125,16.953125,True,6.0,12.0,0.09375
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,OS,B,B,-6.65625,14.3125,-20.96875,-6.5625,14.25,-20.8125,True,6.0,2.0,0.15625
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,SO,B,B,-4.28125,13.1875,-17.46875,-4.21875,13.5,-17.71875,True,4.0,10.0,0.25
d9c7c3a3d62120d82c1b75cbfaa8055c1c35fc78cc555030391d0f1e55c6d7cb,SS,B,B,2.53125,17.5,-14.96875,2.15625,17.25,-15.09375,True,48.0,4.0,0.125
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,OO,A,A,14.625,-2.59375,17.21875,14.5625,-2.6875,17.25,True,2.0,12.0,0.03125
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,OS,B,B,-5.53125,15.9375,-21.46875,-5.875,15.75,-21.625,True,22.0,6.0,0.15625
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,SO,B,B,-3.203125,15.5,-18.703125,-3.265625,15.375,-18.640625,True,8.0,4.0,0.0625
db2cc1ea75160c34bce816a645a9c82d6f0612c69f4ddc628944665334960a3c,SS,B,B,6.5,18.375,-11.875,6.25,18.25,-12.0,True,16.0,2.0,0.125
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,OO,A,A,16.25,-3.140625,19.390625,16.625,-2.90625,19.53125,True,6.0,30.0,0.140625
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,OS,B,B,-6.4375,14.6875,-21.125,-6.375,14.6875,-21.0625,True,4.0,0.0,0.0625
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,SO,B,B,5.28125,17.875,-12.59375,6.0625,17.75,-11.6875,True,50.0,2.0,0.90625
dbc748607fd562ae9060d46dab8422056efb10dc54a5f2c8b485d3a6bc8711fe,SS,B,B,5.34375,17.75,-12.40625,5.5625,17.75,-12.1875,True,14.0,0.0,0.21875
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,OO,A,A,16.875,0.259765625,16.615234375,17.0,0.359375,16.640625,True,2.0,102.0,0.025390625
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,OS,B,B,-7.1875,15.4375,-22.625,-7.375,15.3125,-22.6875,True,12.0,4.0,0.0625
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,SO,B,B,10.9375,16.0,-5.0625,10.875,16.125,-5.25,True,2.0,2.0,0.1875
df92f58df4cc2c2dbde60b361c69ab0eb8f2334109a3b3b00348f897e9ca68f9,SS,B,B,4.4375,18.0,-13.5625,4.125,17.75,-13.625,True,20.0,4.0,0.0625
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,OO,A,A,14.375,-1.9609375,16.3359375,14.5,-1.8046875,16.3046875,True,4.0,40.0,0.03125
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,OS,B,B,-7.0,14.625,-21.625,-7.03125,14.625,-21.65625,True,2.0,0.0,0.03125
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,SO,B,B,-3.640625,15.0625,-18.703125,-3.90625,14.5625,-18.46875,True,34.0,16.0,0.234375
e08e53f8618d77cfcb833bf74cc19624c1264d5c4f951bdc414d285aef892c2a,SS,A,A,16.25,13.3125,2.9375,16.375,13.625,2.75,True,2.0,10.0,0.1875
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,OO,A,A,15.875,2.8125,13.0625,15.8125,2.890625,12.921875,True,2.0,10.0,0.140625
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,OS,B,B,-2.75,16.25,-19.0,-2.90625,16.0,-18.90625,True,20.0,4.0,0.09375
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,SO,B,B,-3.875,15.6875,-19.5625,-4.03125,15.5,-19.53125,True,20.0,6.0,0.03125
e13bf18f90782e12eff5b2a82e34a23f4c3da60257463a6615bef523cd15e752,SS,B,B,7.4375,17.75,-10.3125,7.21875,17.375,-10.15625,True,14.0,6.0,0.15625
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,OO,A,A,15.9375,-0.09765625,16.03515625,15.625,0.11083984375,15.51416015625,True,10.0,854.0,0.52099609375
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,OS,B,B,-4.28125,15.6875,-19.96875,-4.25,15.5625,-19.8125,True,2.0,4.0,0.15625
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,SO,B,B,-4.21875,15.0625,-19.28125,-4.0625,15.25,-19.3125,True,10.0,6.0,0.03125
e4af26a75545582e1ab872948ff9db6323497b6d05be6c0051b7211af10f7fd1,SS,B,B,5.75,17.5,-11.75,5.78125,17.625,-11.84375,True,2.0,2.0,0.09375
eae655db4698b26b8506484e3d2964ae122201a1fc6e1efb5f1c16cdc3b64049,OO,A,A,15.0625,-1.421875,16.484375,15.125,-1.7578125,16.8828125,True,2.0,86.0,0.3984375
eae655db4698b26b8506484e3d2964ae122201a1fc6e1efb5f1c16cdc3b64049,OS,B,B,-6.0,15.875,-21.875,-6.1875,15.625,-21.8125,True,12.0,8.0,0.0625
eae655db4698b26b8506484e3d2964ae122201a1fc6e1efb5f1c16cdc3b64049,SO,B,B,8.625,16.875,-8.25,8.625,17.0,-8.375,True,0.0,2.0,0.125
eae655db4698b26b8506484e3d2964ae122201a1fc6e1efb5f1c16cdc3b64049,SS,B,B,-0.55078125,16.375,-16.92578125,-0.47265625,16.25,-16.72265625,True,40.0,2.0,0.203125
eb6704eeee9a9abba2fc2f51151204c4a573f0e711c727c3beb28b780a34780c,OO,A,A,13.875,-3.859375,17.734375,13.6875,-3.953125,17.640625,True,6.0,12.0,0.09375
eb6704eeee9a9abba2fc2f51151204c4a573f0e711c727c3beb28b780a34780c,OS,B,B,-5.15625,15.3125,-20.46875,-4.875,15.5,-20.375,True,18.0,6.0,0.09375
eb6704eeee9a9abba2fc2f51151204c4a573f0e711c727c3beb28b780a34780c,SO,B,B,9.0,15.5,-6.5,8.8125,15.625,-6.8125,True,6.0,4.0,0.3125
eb6704eeee9a9abba2fc2f51151204c4a573f0e711c727c3beb28b780a34780c,SS,B,B,5.53125,16.375,-10.84375,5.625,16.5,-10.875,True,6.0,2.0,0.03125
eb7109e266e4b82c5c40e57d34e79d881672c52b72920bfbadaae2073c969552,OO,A,A,19.625,7.25,12.375,19.5,7.21875,12.28125,True,2.0,2.0,0.09375
eb7109e266e4b82c5c40e57d34e79d881672c52b72920bfbadaae2073c969552,OS,B,B,-3.703125,16.25,-19.953125,-3.671875,16.375,-20.046875,True,4.0,2.0,0.09375
eb7109e266e4b82c5c40e57d34e79d881672c52b72920bfbadaae2073c969552,SO,B,B,-1.1953125,16.75,-17.9453125,-1.1171875,16.875,-17.9921875,True,20.0,2.0,0.046875
eb7109e266e4b82c5c40e57d34e79d881672c52b72920bfbadaae2073c969552,SS,B,B,5.21875,18.625,-13.40625,5.375,18.875,-13.5,True,10.0,4.0,0.09375
ec40f07be49219f365f3c31b8e4fc0335a4215a20a4ad5fe8f4ba7470503754c,OO,A,A,13.625,-2.4375,16.0625,13.75,-2.234375,15.984375,True,4.0,26.0,0.078125
ec40f07be49219f365f3c31b8e4fc0335a4215a20a4ad5fe8f4ba7470503754c,OS,B,B,-7.4375,15.0,-22.4375,-7.25,15.3125,-22.5625,True,12.0,10.0,0.125
ec40f07be49219f365f3c31b8e4fc0335a4215a20a4ad5fe8f4ba7470503754c,SO,B,B,-2.53125,13.8125,-16.34375,-2.1875,14.125,-16.3125,True,44.0,10.0,0.03125
ec40f07be49219f365f3c31b8e4fc0335a4215a20a4ad5fe8f4ba7470503754c,SS,B,B,-0.69921875,15.9375,-16.63671875,-0.6796875,16.0,-16.6796875,True,10.0,2.0,0.04296875
ec74e741d6422e5050b1abd86d31b39929eb5b8549360b4faa0a63f9262b539d,OO,A,A,14.0625,-3.015625,17.078125,14.0625,-3.234375,17.296875,True,0.0,28.0,0.21875
ec74e741d6422e5050b1abd86d31b39929eb5b8549360b4faa0a63f9262b539d,OS,B,B,-6.625,14.9375,-21.5625,-6.3125,15.0,-21.3125,True,20.0,2.0,0.25
ec74e741d6422e5050b1abd86d31b39929eb5b8549360b4faa0a63f9262b539d,SO,A,A,14.0625,11.25,2.8125,13.75,11.0625,2.6875,True,10.0,6.0,0.125
ec74e741d6422e5050b1abd86d31b39929eb5b8549360b4faa0a63f9262b539d,SS,A,A,18.375,12.875,5.5,17.75,14.375,3.375,True,10.0,48.0,2.125
ec9503c6deb0e6d6538ee9b707aa7fc898aef19d75519ddf35fe549597da80a1,OO,A,A,15.0625,-2.5625,17.625,15.0,-2.671875,17.671875,True,2.0,14.0,0.046875
ec9503c6deb0e6d6538ee9b707aa7fc898aef19d75519ddf35fe549597da80a1,OS,B,B,-6.125,14.75,-20.875,-6.15625,14.8125,-20.96875,True,2.0,2.0,0.09375
ec9503c6deb0e6d6538ee9b707aa7fc898aef19d75519ddf35fe549597da80a1,SO,B,B,-0.625,15.0,-15.625,-0.54296875,15.125,-15.66796875,True,42.0,4.0,0.04296875
ec9503c6deb0e6d6538ee9b707aa7fc898aef19d75519ddf35fe549597da80a1,SS,A,A,15.25,3.78125,11.46875,15.3125,3.5625,11.75,True,2.0,28.0,0.28125
eed93994a6adad820f6549e6e20cbe93f64f0060a52d3af8e31077710e1a77fe,OO,A,A,12.9375,-2.828125,15.765625,12.9375,-2.984375,15.921875,True,0.0,20.0,0.15625
eed93994a6adad820f6549e6e20cbe93f64f0060a52d3af8e31077710e1a77fe,OS,B,B,-7.6875,14.6875,-22.375,-7.375,14.875,-22.25,True,20.0,6.0,0.125
eed93994a6adad820f6549e6e20cbe93f64f0060a52d3af8e31077710e1a77fe,SO,B,B,5.8125,17.5,-11.6875,5.5,17.375,-11.875,True,20.0,2.0,0.1875
eed93994a6adad820f6549e6e20cbe93f64f0060a52d3af8e31077710e1a77fe,SS,B,B,5.375,18.0,-12.625,5.21875,17.875,-12.65625,True,10.0,2.0,0.03125
ef98391de8f801b35fcec12d7b524a0be5c766b9c84d2e36603c105dbd8f7116,OO,A,A,14.75,-1.53125,16.28125,14.5625,-1.5859375,16.1484375,True,6.0,14.0,0.1328125
ef98391de8f801b35fcec12d7b524a0be5c766b9c84d2e36603c105dbd8f7116,OS,B,B,-6.84375,15.25,-22.09375,-6.8125,15.1875,-22.0,True,2.0,2.0,0.09375
ef98391de8f801b35fcec12d7b524a0be5c766b9c84d2e36603c105dbd8f7116,SO,B,B,1.0078125,14.75,-13.7421875,0.7109375,14.9375,-14.2265625,True,76.0,6.0,0.484375
ef98391de8f801b35fcec12d7b524a0be5c766b9c84d2e36603c105dbd8f7116,SS,B,B,4.125,17.875,-13.75,3.890625,17.875,-13.984375,True,15.0,0.0,0.234375
ef9b265b3c0689deea4d6347e77e250fbb72b3d5b45768806264de9005b7c3e8,OO,A,A,13.8125,-3.859375,17.671875,13.5625,-3.9375,17.5,True,8.0,10.0,0.171875
ef9b265b3c0689deea4d6347e77e250fbb72b3d5b45768806264de9005b7c3e8,OS,B,B,-5.59375,15.9375,-21.53125,-5.625,15.8125,-21.4375,True,2.0,4.0,0.09375
ef9b265b3c0689deea4d6347e77e250fbb72b3d5b45768806264de9005b7c3e8,SO,B,B,-2.171875,15.1875,-17.359375,-1.8515625,15.25,-17.1015625,True,41.0,2.0,0.2578125
ef9b265b3c0689deea4d6347e77e250fbb72b3d5b45768806264de9005b7c3e8,SS,B,B,2.609375,17.5,-14.890625,2.546875,17.625,-15.078125,True,8.0,2.0,0.1875
efdaacba8f4a5c0d58c0adb6ee32c5c86d760cdb66eda6c7f7d5f2f338b4caa5,OO,A,A,14.75,-3.203125,17.953125,14.4375,-3.40625,17.84375,True,10.0,26.0,0.109375
efdaacba8f4a5c0d58c0adb6ee32c5c86d760cdb66eda6c7f7d5f2f338b4caa5,OS,B,B,-6.625,14.4375,-21.0625,-6.84375,14.3125,-21.15625,True,14.0,4.0,0.09375
efdaacba8f4a5c0d58c0adb6ee32c5c86d760cdb66eda6c7f7d5f2f338b4caa5,SO,B,B,1.25,15.9375,-14.6875,1.96875,16.0,-14.03125,True,184.0,2.0,0.65625
